9272,Cinnyris_prigoginei
9749,Anthus_brevirostris
9796,Carpodacus_ferreorostris
9821,Melamprosops_phaeosoma
9823,Paroreomyza_flammea
9829,Rhodacanthis_flaviceps
9830,Rhodacanthis_palmeri
9831,Chloridops_kona
9832,Psittirostra_psittacea
9833,Dysmorodrepanis_munroi
9835,Drepanis_pacifica
9836,Drepanis_funerea
9837,Ciridops_anna
9840,Himatione_fraithii
9841,Viridonia_sagittirostris
9842,Akialoa_obscura
9843,Akialoa_ellisiana
9844,Akialoa_stejnegeri
9845,Akialoa_lanaiensis
9846,Hemignathus_lucidus
9855,Loxops_wolstenholmei
9908,Crithagra_melanochroa
10099,Pipilo_naufragus
10277,Quiscalus_palustris
10396,Basileuterus_tacarcunae
10539,Ramphocelus_costaricensis
10760,Emberizoides_duidae
10864,Rhipidura_sulaensis
10874,Ninox_fusca
10875,Ninox_plesseni
10880,Myrmothera_subcanescens
10895,Zosterops_socotranus
10916,Colluricincla_fortis
10917,Colluricincla_affinis
10918,Colluricincla_obscura
10919,Colluricincla_discolor
10923,Zosterops_flavissimus
10924,Zosterops_dehaani
10937,Microptilotis_imitatrix
10940,Prinia_striata
10941,Prinia_cooki
10942,Prinia_rocki
10945,Rheinardia_nigrescens
10946,Charadrius_dealbatus
10947,Campethera_taeniolaema
10948,Pyriglena_maura
10949,Pyriglena_similis
10950,Amytornis_whitei
10951,Amytornis_rowleyi
10952,Myzomela_wahe
10953,Dicrurus_palawanensis
10954,Rhipidura_habibiei
10955,Petroica_polymorpha
10956,Bleda_ugandae
10957,Alophoixus_tephrogenys
10958,Alophoixus_ruficrissus
10959,Pycnonotus_leucops
10960,Locustella_musculus
10961,Locustella_portenta
10962,Locustella_disturbans
10963,Curruca_iberiae
